index,food_type,weight_g,temperature_C,humidity_%,gas_ppm,days_since_added,condition,sufficient
44476,sashimi,448.0,4.2,75.5,9.2,6,near_spoiled,sufficient
46566,spaghetti_carbonara,333.8,4.6,54.4,6.3,1,fine,sufficient
43711,risotto,417.7,3.2,55.9,7.5,6,near_spoiled,sufficient
38692,omelette,240.8,5.5,56.8,4.5,3,fine,not_sufficient
27025,fried_rice,282.3,5.4,52.1,6.0,3,fine,not_sufficient
38845,omelette,439.1,5.1,66.1,3.5,5,near_spoiled,sufficient
30142,grilled_salmon,442.7,8.2,56.4,6.9,3,spoiled,sufficient
8395,ceviche,240.1,4.8,91.7,4.9,0,fine,not_sufficient
4606,bread_pudding,446.7,7.8,39.4,7.2,4,near_spoiled,sufficient
33052,hummus,288.2,7.0,79.8,4.3,1,near_spoiled,not_sufficient
35010,lobster_roll_sandwich,375.2,4.9,63.3,6.3,1,fine,sufficient
16696,deviled_eggs,371.4,3.6,74.2,0.0,3,fine,sufficient
24588,french_onion_soup,453.2,3.5,63.7,3.2,4,fine,sufficient
18984,dumplings,504.1,5.7,61.3,7.2,2,fine,sufficient
5716,breakfast_burrito,606.9,3.3,54.4,4.4,7,spoiled,sufficient
34076,ice_cream,344.3,1.2,67.8,5.6,3,fine,sufficient
41052,pizza,343.6,4.6,38.0,4.9,7,spoiled,sufficient
22740,fish_and_chips,498.3,3.8,75.0,8.1,0,fine,sufficient
32477,hot_dog,316.0,8.7,50.3,4.3,7,spoiled,sufficient
42199,ramen,321.5,5.8,80.0,4.4,0,fine,sufficient
23866,french_fries,484.9,6.8,62.9,5.7,1,near_spoiled,sufficient
48816,sushi,343.2,2.3,61.6,4.9,0,fine,sufficient
42085,ramen,415.4,7.0,67.5,8.6,0,near_spoiled,sufficient
1877,baklava,352.3,5.7,35.8,1.3,5,near_spoiled,sufficient
7790,carrot_cake,359.0,7.1,60.1,16.5,2,near_spoiled,sufficient
4306,bread_pudding,380.2,3.4,33.8,7.2,3,fine,sufficient
626,apple-pie,338.1,2.9,44.4,23.1,5,near_spoiled,sufficient
39756,onion_rings,541.8,5.7,52.7,4.5,6,near_spoiled,sufficient
15001,cup_cakes,299.4,4.8,72.3,7.9,2,fine,not_sufficient
15645,cup_cakes,190.9,3.6,76.1,4.3,0,fine,not_sufficient
30603,grilled_salmon,257.0,5.5,80.0,5.5,5,near_spoiled,not_sufficient
29898,greek_salad,317.9,8.3,69.3,29.2,3,spoiled,sufficient
34420,ice_cream,266.8,1.5,42.4,3.1,2,fine,not_sufficient
41101,pizza,465.0,6.5,32.6,6.5,5,near_spoiled,sufficient
14033,creme_brulee,195.1,3.1,79.2,4.4,0,fine,not_sufficient
19141,edamame,329.3,5.4,61.8,6.6,4,fine,sufficient
35631,lobster_roll_sandwich,433.3,1.1,54.9,5.2,1,fine,sufficient
48655,sushi,489.7,4.3,66.5,5.7,3,fine,sufficient
35023,lobster_roll_sandwich,343.2,5.0,58.8,2.2,6,near_spoiled,sufficient
46127,spaghetti_carbonara,386.8,3.1,61.0,4.5,3,fine,sufficient
5611,breakfast_burrito,367.9,6.6,68.0,5.6,4,near_spoiled,sufficient
39232,onion_rings,455.2,5.5,71.8,7.1,3,fine,sufficient
10645,cheesecake,467.7,1.3,58.7,8.5,4,fine,sufficient
49989,waffles,415.1,2.9,70.8,2.3,5,near_spoiled,sufficient
19372,edamame,325.7,4.9,65.5,3.5,2,fine,sufficient
35076,lobster_roll_sandwich,233.4,5.5,83.0,6.0,1,fine,not_sufficient
45172,seaweed_salad,447.9,5.6,48.4,25.3,0,spoiled,sufficient
4385,bread_pudding,358.6,3.1,38.2,6.2,0,fine,sufficient
14459,creme_brulee,306.9,1.1,43.9,4.6,4,fine,sufficient
16477,deviled_eggs,422.6,5.8,72.7,3.8,6,near_spoiled,sufficient
12762,chicken_wings,275.7,6.2,72.7,4.2,0,near_spoiled,not_sufficient
24555,french_onion_soup,75.3,6.6,53.6,3.0,3,near_spoiled,not_sufficient
20454,falafel,456.5,6.4,55.8,6.0,3,near_spoiled,sufficient
481,apple-pie,421.6,4.0,90.2,18.6,0,near_spoiled,sufficient
37869,nachos,319.8,4.3,48.4,4.8,7,spoiled,sufficient
42002,ramen,379.3,5.0,59.5,0.8,6,near_spoiled,sufficient
42704,ramen,372.3,6.8,65.6,3.4,7,spoiled,sufficient
38466,omelette,440.3,6.5,71.6,5.2,7,spoiled,sufficient
12981,chicken_wings,261.5,3.3,53.2,5.9,3,fine,not_sufficient
9734,cheese_plate,233.0,8.3,69.3,8.5,6,spoiled,not_sufficient
26183,fried_calamari,564.6,6.4,63.2,1.0,1,near_spoiled,sufficient
28681,garlic_bread,412.8,3.5,46.0,5.4,5,near_spoiled,sufficient
15190,cup_cakes,418.9,1.8,20.0,5.6,7,spoiled,sufficient
45947,seaweed_salad,381.0,5.2,65.7,13.2,3,fine,sufficient
36080,macaroni_and_cheese,396.0,1.6,40.5,5.1,1,fine,sufficient
31256,hot_and_sour_soup,297.3,3.5,67.2,4.3,0,fine,not_sufficient
47127,strawberry_shortcake,296.0,4.9,39.5,5.3,6,near_spoiled,not_sufficient
26493,fried_calamari,379.7,5.4,64.2,5.3,1,fine,sufficient
47923,strawberry_shortcake,376.9,3.1,67.9,1.4,1,fine,sufficient
7328,carrot_cake,446.1,6.1,54.9,23.4,6,near_spoiled,sufficient
274,apple-pie,561.0,4.7,61.7,24.8,4,near_spoiled,sufficient
29651,greek_salad,407.3,5.7,63.1,16.8,2,near_spoiled,sufficient
32907,hot_dog,327.9,4.1,93.5,3.0,7,spoiled,sufficient
15040,cup_cakes,438.6,5.4,28.3,5.5,4,fine,sufficient
23849,french_fries,495.5,3.1,59.5,7.2,1,fine,sufficient
32854,hot_dog,400.6,4.4,20.0,8.2,4,fine,sufficient
15109,cup_cakes,327.2,4.3,65.5,3.1,2,fine,sufficient
16160,deviled_eggs,407.3,3.9,39.2,7.9,6,near_spoiled,sufficient
42475,ramen,448.0,7.1,58.1,5.1,3,near_spoiled,sufficient
2175,beef_carpaccio,348.1,10.0,76.5,6.3,5,spoiled,sufficient
43099,risotto,431.8,7.0,48.2,6.4,3,near_spoiled,sufficient
26678,fried_calamari,327.7,8.3,59.3,6.7,7,spoiled,sufficient
20125,falafel,625.3,5.5,69.3,8.6,0,fine,sufficient
46575,spaghetti_carbonara,345.7,6.2,65.5,7.2,1,near_spoiled,sufficient
38342,omelette,433.3,3.9,70.8,2.5,1,fine,sufficient
31064,hot_and_sour_soup,353.7,3.7,35.5,7.0,1,fine,sufficient
4352,bread_pudding,482.7,7.8,50.3,4.7,4,near_spoiled,sufficient
15299,cup_cakes,267.5,1.6,79.2,3.6,0,fine,not_sufficient
759,apple-pie,312.2,3.4,76.0,12.3,3,fine,sufficient
25813,french_toast,427.6,4.4,29.7,9.3,0,fine,sufficient
23973,french_fries,375.2,6.1,57.3,7.4,7,spoiled,sufficient
22141,fish_and_chips,253.8,2.9,66.1,1.5,0,fine,not_sufficient
7515,carrot_cake,328.1,1.9,49.6,21.5,1,near_spoiled,sufficient
1819,baklava,225.5,4.2,33.6,7.0,1,fine,not_sufficient
13820,chocolate_cake,599.1,5.5,71.2,4.8,3,fine,sufficient
46526,spaghetti_carbonara,479.5,5.3,59.0,5.3,7,spoiled,sufficient
42048,ramen,353.2,4.6,53.1,3.7,6,near_spoiled,sufficient
27012,fried_rice,151.3,6.1,60.4,4.1,6,near_spoiled,not_sufficient
47048,strawberry_shortcake,385.6,4.2,45.8,2.9,0,fine,sufficient
14364,creme_brulee,350.7,0.1,68.0,4.7,4,fine,sufficient
13905,chocolate_cake,127.0,7.1,61.4,8.0,4,near_spoiled,not_sufficient
36896,macaroni_and_cheese,426.6,5.4,44.5,7.5,2,fine,sufficient
38798,omelette,212.3,4.8,50.6,4.9,1,fine,not_sufficient
44982,sashimi,559.8,2.7,65.4,2.8,4,fine,sufficient
32837,hot_dog,371.4,7.5,55.1,4.4,7,spoiled,sufficient
44959,sashimi,479.4,2.8,54.0,3.9,0,fine,sufficient
29503,greek_salad,389.1,4.4,32.7,20.0,1,near_spoiled,sufficient
34119,ice_cream,247.4,1.9,25.9,7.0,6,near_spoiled,not_sufficient
25431,french_toast,331.7,5.3,33.3,6.3,1,fine,sufficient
25377,french_toast,460.8,0.9,45.3,5.6,5,near_spoiled,sufficient
48787,sushi,503.0,4.3,58.2,2.5,3,fine,sufficient
40185,pancakes,441.6,6.8,52.6,6.2,4,near_spoiled,sufficient
17594,donuts,446.4,0.6,50.4,3.8,3,fine,sufficient
22679,fish_and_chips,500.1,2.2,58.9,3.8,0,fine,sufficient
15240,cup_cakes,211.3,4.0,66.6,3.6,6,near_spoiled,not_sufficient
8405,ceviche,471.3,2.3,53.2,4.0,2,fine,sufficient
11397,chicken_curry,245.7,2.7,49.3,7.6,1,fine,not_sufficient
38655,omelette,372.0,3.4,68.7,4.1,5,near_spoiled,sufficient
20501,falafel,395.8,5.7,71.4,6.4,1,fine,sufficient
17067,donuts,330.2,3.1,79.6,3.9,2,fine,sufficient
48546,sushi,330.0,3.7,81.4,4.7,3,fine,sufficient
7802,carrot_cake,218.3,2.8,75.0,20.4,7,spoiled,not_sufficient
44528,sashimi,319.6,5.1,57.2,7.6,1,fine,sufficient
46622,spaghetti_carbonara,422.3,6.1,72.1,5.8,1,near_spoiled,sufficient
12231,chicken_wings,453.2,7.2,73.4,7.7,6,near_spoiled,sufficient
26507,fried_calamari,516.0,4.3,35.8,2.2,0,fine,sufficient
40433,pancakes,459.9,6.7,49.0,2.6,6,near_spoiled,sufficient
41027,pizza,494.1,4.3,40.9,5.1,2,fine,sufficient
5267,breakfast_burrito,462.1,8.0,45.4,4.0,2,near_spoiled,sufficient
35760,lobster_roll_sandwich,456.5,2.2,79.3,6.3,7,spoiled,sufficient
43568,risotto,325.0,8.1,62.4,6.1,0,spoiled,sufficient
352,apple-pie,300.7,5.4,39.1,22.5,5,near_spoiled,sufficient
5012,breakfast_burrito,326.6,6.3,48.4,6.3,1,near_spoiled,sufficient
6577,caesar_salad,308.0,7.4,69.8,21.6,2,near_spoiled,sufficient
3223,beef_salad,183.5,5.8,48.6,29.9,1,spoiled,not_sufficient
1577,baklava,393.5,4.5,38.5,2.1,1,fine,sufficient
3662,beef_salad,535.9,0.3,55.0,17.0,1,near_spoiled,sufficient
15045,cup_cakes,429.7,8.3,78.8,6.1,3,spoiled,sufficient
16235,deviled_eggs,433.2,1.2,56.5,7.5,1,fine,sufficient
40297,pancakes,132.4,5.8,60.3,6.6,0,fine,not_sufficient
17547,donuts,391.6,4.7,62.1,4.7,5,near_spoiled,sufficient
22883,fish_and_chips,273.0,5.4,44.7,5.4,3,fine,not_sufficient
3540,beef_salad,241.0,7.2,65.0,14.4,1,near_spoiled,not_sufficient
11043,chicken_curry,290.7,6.6,77.7,4.2,6,near_spoiled,not_sufficient
21164,filet_mignon,255.5,4.7,37.5,3.5,4,fine,not_sufficient
10825,cheesecake,352.1,3.2,61.1,3.9,4,fine,sufficient
26492,fried_calamari,645.7,6.0,71.4,5.4,6,near_spoiled,sufficient
13587,chocolate_cake,471.7,7.2,55.6,6.5,0,near_spoiled,sufficient
31850,hot_and_sour_soup,280.7,3.4,62.8,7.2,2,fine,not_sufficient
18125,dumplings,342.4,7.8,68.1,6.3,1,near_spoiled,sufficient
3605,beef_salad,385.3,6.7,50.3,21.8,0,near_spoiled,sufficient
44360,sashimi,476.9,4.4,58.1,4.8,2,fine,sufficient
25609,french_toast,387.7,5.9,60.7,6.4,4,fine,sufficient
35066,lobster_roll_sandwich,438.8,5.9,67.1,8.3,5,near_spoiled,sufficient
38939,omelette,525.7,8.2,71.3,5.0,1,spoiled,sufficient
13487,chocolate_cake,306.6,7.0,49.8,5.1,4,near_spoiled,sufficient
49621,waffles,321.5,7.4,49.9,7.4,4,near_spoiled,sufficient
14749,creme_brulee,518.2,1.6,85.7,6.0,1,fine,sufficient
41952,pizza,200.1,3.9,41.5,2.8,2,fine,not_sufficient
37351,nachos,395.7,5.3,60.6,0.8,0,fine,sufficient
39609,onion_rings,180.2,6.9,36.1,4.7,0,near_spoiled,not_sufficient
35203,lobster_roll_sandwich,256.4,4.1,91.2,2.5,1,fine,not_sufficient
40379,pancakes,396.2,4.4,69.1,5.5,1,fine,sufficient
46315,spaghetti_carbonara,316.1,7.3,45.0,5.9,7,spoiled,sufficient
38374,omelette,512.2,6.8,79.8,3.8,1,near_spoiled,sufficient
26979,fried_calamari,397.0,5.3,53.9,7.5,3,fine,sufficient
33253,hummus,431.1,6.2,59.6,8.5,2,near_spoiled,sufficient
41290,pizza,368.3,6.3,41.7,2.0,7,spoiled,sufficient
44004,sashimi,327.7,4.8,72.2,6.2,3,fine,sufficient
35416,lobster_roll_sandwich,404.9,4.2,74.8,5.7,6,near_spoiled,sufficient
32841,hot_dog,321.9,4.6,33.7,6.7,3,fine,sufficient
6966,caesar_salad,465.4,9.9,69.4,17.6,0,spoiled,sufficient
39301,onion_rings,523.9,3.8,43.9,5.1,1,fine,sufficient
30104,grilled_salmon,373.9,5.2,46.3,3.8,0,fine,sufficient
6789,caesar_salad,202.8,3.4,48.5,12.3,0,fine,not_sufficient
29667,greek_salad,330.9,6.2,69.0,30.0,3,spoiled,sufficient
35221,lobster_roll_sandwich,462.3,6.6,73.5,3.2,4,near_spoiled,sufficient
18594,dumplings,211.4,5.2,44.7,7.6,1,fine,not_sufficient
35449,lobster_roll_sandwich,355.2,9.9,35.4,10.2,6,spoiled,sufficient
6996,caesar_salad,428.2,8.8,65.0,20.5,2,spoiled,sufficient
9166,cheese_plate,481.3,3.6,57.2,4.2,2,fine,sufficient
9190,cheese_plate,226.0,10.0,78.1,7.2,3,spoiled,not_sufficient
36616,macaroni_and_cheese,552.4,3.7,78.4,5.9,4,fine,sufficient
43159,risotto,367.2,4.3,46.4,4.5,0,fine,sufficient
16781,deviled_eggs,117.8,4.3,78.6,2.9,1,fine,not_sufficient
13672,chocolate_cake,279.0,5.3,46.6,5.3,3,fine,not_sufficient
49474,waffles,309.7,5.7,71.8,4.8,3,fine,sufficient
17420,donuts,368.6,5.6,55.1,5.0,4,fine,sufficient
5035,breakfast_burrito,409.4,4.0,57.2,8.6,0,fine,sufficient
2903,beef_carpaccio,257.9,6.1,75.7,5.0,0,near_spoiled,not_sufficient
11477,chicken_curry,354.1,3.4,34.1,4.2,7,spoiled,sufficient
2435,beef_carpaccio,356.0,2.2,61.2,4.2,1,fine,sufficient
36501,macaroni_and_cheese,248.3,2.3,43.5,5.8,2,fine,not_sufficient
1854,baklava,434.7,4.4,40.5,8.2,4,fine,sufficient
19474,edamame,588.3,5.2,45.9,4.6,6,near_spoiled,sufficient
30046,grilled_salmon,332.3,5.6,69.2,6.6,1,fine,sufficient
37818,nachos,429.8,2.0,60.6,2.0,4,fine,sufficient
3830,beef_salad,357.2,5.6,32.0,20.4,0,near_spoiled,sufficient
27075,fried_rice,302.1,5.8,70.8,5.0,7,spoiled,sufficient
21052,filet_mignon,193.1,3.9,58.0,7.7,2,fine,not_sufficient
34500,ice_cream,367.3,2.7,59.3,3.0,1,fine,sufficient
559,apple-pie,109.3,2.4,69.5,23.6,0,near_spoiled,not_sufficient
26896,fried_calamari,229.1,3.5,71.1,5.5,4,fine,not_sufficient
39390,onion_rings,434.4,5.0,68.4,3.3,7,spoiled,sufficient
11839,chicken_curry,304.7,6.7,63.9,3.1,2,near_spoiled,sufficient
46260,spaghetti_carbonara,393.5,5.2,64.1,3.6,6,near_spoiled,sufficient
23813,french_fries,389.5,3.7,42.0,3.6,3,fine,sufficient
29540,greek_salad,285.3,7.0,74.0,20.2,1,near_spoiled,not_sufficient
9667,cheese_plate,435.9,5.3,46.2,3.4,0,fine,sufficient
21112,filet_mignon,396.0,2.3,47.2,8.1,2,fine,sufficient
12815,chicken_wings,370.4,5.7,31.3,4.3,1,fine,sufficient
40446,pancakes,368.3,7.0,77.9,7.0,5,near_spoiled,sufficient
8436,ceviche,476.8,4.3,39.5,6.6,0,fine,sufficient
9986,cheese_plate,290.2,6.7,65.1,4.4,1,near_spoiled,not_sufficient
12487,chicken_wings,399.4,1.6,69.5,6.6,1,fine,sufficient
43562,risotto,284.7,4.4,68.1,4.0,7,spoiled,not_sufficient
104,apple-pie,321.7,2.1,52.9,26.5,0,spoiled,sufficient
48962,sushi,327.5,2.2,62.7,5.8,2,fine,sufficient
36814,macaroni_and_cheese,377.6,3.8,43.5,4.8,4,fine,sufficient
26138,fried_calamari,402.3,3.6,66.8,6.4,7,spoiled,sufficient
33089,hummus,146.6,7.4,80.6,6.7,5,near_spoiled,not_sufficient
16342,deviled_eggs,341.6,8.4,88.0,5.0,3,spoiled,sufficient
40021,pancakes,394.6,2.5,50.2,4.9,1,fine,sufficient
39722,onion_rings,354.6,8.2,47.3,4.7,5,spoiled,sufficient
14598,creme_brulee,301.4,1.6,59.9,2.7,7,spoiled,sufficient
1481,baklava,217.4,1.9,48.3,1.4,3,fine,not_sufficient
16691,deviled_eggs,439.1,4.6,92.0,2.9,4,fine,sufficient
19636,edamame,272.0,6.8,63.9,6.8,5,near_spoiled,not_sufficient
3793,beef_salad,512.7,5.0,75.5,23.0,1,near_spoiled,sufficient
4981,bread_pudding,205.6,2.8,32.8,3.6,0,fine,not_sufficient
19667,edamame,467.6,2.5,69.4,4.6,3,fine,sufficient
24641,french_onion_soup,324.9,6.0,42.9,4.5,7,spoiled,sufficient
7504,carrot_cake,225.5,4.7,81.4,29.7,6,spoiled,not_sufficient
12576,chicken_wings,347.5,6.1,57.6,2.6,6,near_spoiled,sufficient
7123,carrot_cake,471.5,2.7,47.7,21.5,4,near_spoiled,sufficient
38790,omelette,327.2,3.9,50.8,6.8,7,spoiled,sufficient
1867,baklava,557.9,3.8,39.8,4.4,3,fine,sufficient
13204,chocolate_cake,337.4,2.9,48.7,4.0,3,fine,sufficient
24082,french_onion_soup,332.3,5.6,66.8,5.4,0,fine,sufficient
33385,hummus,577.6,5.8,61.1,5.4,3,fine,sufficient
849,apple-pie,161.5,6.0,26.7,19.0,3,near_spoiled,not_sufficient
14050,creme_brulee,366.4,3.7,93.2,5.4,1,fine,sufficient
47308,strawberry_shortcake,426.8,3.9,68.7,7.7,5,near_spoiled,sufficient
45634,seaweed_salad,339.5,6.2,30.2,26.8,0,spoiled,sufficient
8659,ceviche,342.8,4.2,48.7,3.9,0,fine,sufficient
7516,carrot_cake,454.7,1.4,83.0,22.6,0,near_spoiled,sufficient
703,apple-pie,522.2,7.5,57.2,15.0,2,near_spoiled,sufficient
31987,hot_and_sour_soup,353.6,4.4,75.4,5.6,3,fine,sufficient
28488,garlic_bread,238.5,6.1,22.4,4.0,4,near_spoiled,not_sufficient
47472,strawberry_shortcake,298.9,1.7,43.7,1.0,5,near_spoiled,not_sufficient
42185,ramen,280.0,4.2,36.8,6.1,2,fine,not_sufficient
25605,french_toast,374.9,3.4,26.6,6.2,4,fine,sufficient
35675,lobster_roll_sandwich,433.5,6.5,59.0,7.7,1,near_spoiled,sufficient
4670,bread_pudding,416.8,5.0,33.2,3.4,2,fine,sufficient
28049,garlic_bread,412.7,6.0,20.0,4.8,3,fine,sufficient
35033,lobster_roll_sandwich,425.1,6.3,39.4,5.4,7,spoiled,sufficient
18240,dumplings,335.4,8.0,46.9,2.2,7,spoiled,sufficient
26404,fried_calamari,340.7,5.5,48.9,5.4,1,fine,sufficient
11209,chicken_curry,385.8,3.9,59.7,8.8,0,fine,sufficient
31334,hot_and_sour_soup,352.7,6.0,74.7,3.3,6,near_spoiled,sufficient
43186,risotto,119.0,7.7,100.0,4.2,3,near_spoiled,not_sufficient
48347,sushi,209.9,4.1,53.3,3.9,3,fine,not_sufficient
777,apple-pie,461.2,2.7,69.5,10.7,3,fine,sufficient
20772,falafel,375.9,5.6,61.0,5.8,4,fine,sufficient
33265,hummus,505.6,6.0,48.7,3.4,0,fine,sufficient
19215,edamame,440.9,4.1,49.7,7.3,7,spoiled,sufficient
11798,chicken_curry,364.5,4.4,39.1,9.0,1,fine,sufficient
8666,ceviche,396.4,4.3,66.5,7.1,2,fine,sufficient
15014,cup_cakes,266.9,8.3,84.5,3.6,3,spoiled,not_sufficient
14225,creme_brulee,448.2,2.1,42.0,4.8,1,fine,sufficient
12869,chicken_wings,405.6,5.6,74.1,3.0,7,spoiled,sufficient
15046,cup_cakes,391.3,5.9,45.5,4.8,7,spoiled,sufficient
7837,carrot_cake,345.8,4.6,26.4,19.1,1,near_spoiled,sufficient
16090,deviled_eggs,392.9,2.7,46.4,5.2,5,near_spoiled,sufficient
48553,sushi,550.3,4.6,51.1,8.1,2,fine,sufficient
6101,caesar_salad,527.4,0.5,57.6,18.7,2,near_spoiled,sufficient
2056,beef_carpaccio,240.1,4.7,79.7,6.1,3,fine,not_sufficient
746,apple-pie,243.2,5.8,78.0,21.3,6,near_spoiled,not_sufficient
13237,chocolate_cake,271.5,5.3,54.9,3.8,6,near_spoiled,not_sufficient
13198,chocolate_cake,348.6,2.4,78.5,5.6,7,spoiled,sufficient
49958,waffles,393.2,5.1,63.1,8.0,1,fine,sufficient
20629,falafel,391.9,3.0,77.9,7.0,7,spoiled,sufficient
2852,beef_carpaccio,328.8,9.9,68.9,0.4,4,spoiled,sufficient
39858,onion_rings,428.3,6.6,29.7,2.6,4,near_spoiled,sufficient
20165,falafel,262.5,4.9,49.8,6.2,0,fine,not_sufficient
19151,edamame,213.4,8.1,68.7,7.6,5,spoiled,not_sufficient
46520,spaghetti_carbonara,365.3,9.6,96.6,1.6,3,spoiled,sufficient
10747,cheesecake,429.4,3.6,56.1,6.4,0,fine,sufficient
28151,garlic_bread,90.1,2.5,47.1,2.6,2,fine,not_sufficient
3037,beef_salad,507.6,4.5,76.5,24.7,1,near_spoiled,sufficient
7461,carrot_cake,267.6,1.3,85.0,19.8,6,near_spoiled,not_sufficient
24114,french_onion_soup,563.2,5.7,71.8,1.7,5,near_spoiled,sufficient
22643,fish_and_chips,385.7,4.8,40.6,5.4,2,fine,sufficient
1683,baklava,410.1,7.1,44.1,5.9,6,near_spoiled,sufficient
4878,bread_pudding,368.8,5.0,25.9,7.7,5,near_spoiled,sufficient
13724,chocolate_cake,405.4,4.2,54.6,8.2,1,fine,sufficient
10902,cheesecake,399.7,6.0,29.5,5.9,2,fine,sufficient
49636,waffles,350.6,7.0,63.4,3.7,3,near_spoiled,sufficient
21740,filet_mignon,162.0,0.0,41.9,4.0,4,fine,not_sufficient
5429,breakfast_burrito,323.7,7.8,66.4,1.2,4,near_spoiled,sufficient
15889,cup_cakes,364.8,2.2,35.7,5.1,4,fine,sufficient
29365,greek_salad,302.2,8.8,75.6,22.7,3,spoiled,sufficient
36450,macaroni_and_cheese,364.3,6.0,78.5,2.9,4,fine,sufficient
41758,pizza,254.0,0.4,43.5,4.5,4,fine,not_sufficient
7983,carrot_cake,222.8,3.1,46.2,19.1,4,near_spoiled,not_sufficient
8181,ceviche,290.7,4.2,57.0,4.2,3,fine,not_sufficient
23317,french_fries,262.8,7.0,48.4,5.7,5,near_spoiled,not_sufficient
25892,french_toast,248.5,4.3,75.1,6.3,2,fine,not_sufficient
20490,falafel,344.3,1.6,37.7,4.4,5,near_spoiled,sufficient
9607,cheese_plate,460.8,6.8,35.5,3.9,6,near_spoiled,sufficient
31688,hot_and_sour_soup,313.9,4.2,76.3,3.3,4,fine,sufficient
20974,falafel,280.8,2.2,73.3,9.1,1,fine,not_sufficient
14961,creme_brulee,387.4,1.0,47.0,4.6,2,fine,sufficient
4832,bread_pudding,517.6,3.2,42.9,4.4,5,near_spoiled,sufficient
15881,cup_cakes,345.4,5.7,53.0,3.6,7,spoiled,sufficient
14262,creme_brulee,369.9,1.2,40.2,6.6,5,near_spoiled,sufficient
34198,ice_cream,268.6,1.7,48.8,6.8,1,fine,not_sufficient
1001,baklava,266.4,5.9,40.4,3.4,0,fine,not_sufficient
13115,chocolate_cake,426.2,5.7,59.2,0.0,2,fine,sufficient
18873,dumplings,387.9,7.4,43.3,5.1,1,near_spoiled,sufficient
30971,grilled_salmon,386.6,6.0,57.3,5.2,1,fine,sufficient
3987,beef_salad,279.5,6.0,46.5,14.8,3,fine,not_sufficient
12790,chicken_wings,293.6,5.2,60.4,3.9,3,fine,not_sufficient
35643,lobster_roll_sandwich,251.5,3.0,63.3,7.6,5,near_spoiled,not_sufficient
13696,chocolate_cake,255.4,3.7,55.4,7.4,5,near_spoiled,not_sufficient
13476,chocolate_cake,423.4,2.9,56.5,4.8,1,fine,sufficient
11750,chicken_curry,299.5,2.1,39.9,2.6,7,spoiled,not_sufficient
10593,cheesecake,404.1,4.7,61.0,7.7,6,near_spoiled,sufficient
36536,macaroni_and_cheese,435.1,6.5,53.2,6.2,5,near_spoiled,sufficient
19272,edamame,464.6,6.7,63.2,5.1,2,near_spoiled,sufficient
40740,pancakes,380.1,6.4,46.7,5.5,7,spoiled,sufficient
45397,seaweed_salad,425.0,3.6,55.4,15.5,1,near_spoiled,sufficient
11873,chicken_curry,317.3,4.4,53.1,4.2,7,spoiled,sufficient
7479,carrot_cake,440.7,5.6,49.1,13.4,3,fine,sufficient
21082,filet_mignon,401.0,7.5,63.2,7.4,3,near_spoiled,sufficient
13294,chocolate_cake,322.9,1.9,70.1,5.1,6,near_spoiled,sufficient
24024,french_onion_soup,324.9,2.3,43.9,3.6,5,near_spoiled,sufficient
23126,french_fries,333.4,4.3,70.5,5.1,1,fine,sufficient
11661,chicken_curry,442.7,7.9,92.5,2.1,4,near_spoiled,sufficient
38199,omelette,383.5,3.9,80.2,2.9,4,fine,sufficient
6751,caesar_salad,453.8,3.3,60.0,26.8,2,spoiled,sufficient
48819,sushi,410.7,3.6,73.6,9.0,2,fine,sufficient
7917,carrot_cake,402.1,7.4,92.3,19.2,6,near_spoiled,sufficient
16605,deviled_eggs,469.2,3.1,34.2,0.6,6,near_spoiled,sufficient
5368,breakfast_burrito,419.5,5.3,70.5,1.5,4,fine,sufficient
3445,beef_salad,415.2,2.5,76.8,24.1,2,near_spoiled,sufficient
8570,ceviche,300.5,5.7,60.9,6.7,2,fine,sufficient
8930,ceviche,377.6,2.8,38.4,5.0,2,fine,sufficient
21908,filet_mignon,173.6,3.9,71.6,5.6,6,near_spoiled,not_sufficient
3932,beef_salad,482.9,8.4,32.8,11.4,1,spoiled,sufficient
5349,breakfast_burrito,438.3,4.7,77.3,5.0,5,near_spoiled,sufficient
28245,garlic_bread,346.9,3.7,29.0,6.4,4,fine,sufficient
32605,hot_dog,449.4,0.9,45.7,4.7,4,fine,sufficient
11536,chicken_curry,195.6,7.9,57.6,3.5,4,near_spoiled,not_sufficient
17122,donuts,253.9,5.0,63.3,4.7,4,fine,not_sufficient
46474,spaghetti_carbonara,119.4,6.3,71.6,8.6,0,near_spoiled,not_sufficient
22349,fish_and_chips,367.4,5.2,58.3,3.0,1,fine,sufficient
26261,fried_calamari,456.3,8.3,59.1,4.5,6,spoiled,sufficient
16136,deviled_eggs,279.6,9.5,63.2,1.9,7,spoiled,not_sufficient
10501,cheesecake,393.4,4.1,74.0,7.4,6,near_spoiled,sufficient
18234,dumplings,427.8,3.4,45.1,2.9,6,near_spoiled,sufficient
13296,chocolate_cake,225.8,5.8,68.7,4.5,6,near_spoiled,not_sufficient
28715,garlic_bread,164.3,2.5,50.7,3.4,5,near_spoiled,not_sufficient
27661,fried_rice,394.9,6.0,55.1,9.2,2,fine,sufficient
13269,chocolate_cake,581.1,4.7,87.8,6.2,5,near_spoiled,sufficient
47920,strawberry_shortcake,376.7,5.7,70.3,2.4,5,near_spoiled,sufficient
34429,ice_cream,535.0,1.6,47.9,4.7,6,near_spoiled,sufficient
3266,beef_salad,324.6,4.7,54.7,13.6,0,fine,sufficient
