index,food_type,class_index,weight_g,temperature_C,humidity_%,gas_ppm,days_since_added,condition,sufficient
4727,bread_pudding,4,272.6,5.9,33.3,1.1,6,near_spoiled,not_sufficient
3258,beef_salad,3,94.6,2.6,20.0,11.4,3,fine,not_sufficient
45477,seaweed_salad,45,303.4,6.6,61.2,28.7,3,spoiled,sufficient
24986,french_onion_soup,24,238.1,3.7,61.3,3.0,5,near_spoiled,not_sufficient
46199,spaghetti_carbonara,46,419.4,7.6,75.2,6.2,1,near_spoiled,sufficient
14444,creme_brulee,14,414.0,0.0,60.3,4.0,4,fine,sufficient
46267,spaghetti_carbonara,46,439.6,5.6,84.2,7.1,6,near_spoiled,sufficient
37025,nachos,37,502.9,5.5,66.6,4.6,4,fine,sufficient
31724,hot_and_sour_soup,31,375.4,8.7,54.0,5.8,4,spoiled,sufficient
4833,bread_pudding,4,349.8,3.9,45.7,4.3,5,near_spoiled,sufficient
9318,cheese_plate,9,288.4,0.0,45.3,3.1,4,fine,not_sufficient
6134,caesar_salad,6,293.8,3.5,64.0,26.5,1,spoiled,not_sufficient
28816,garlic_bread,28,403.3,5.8,49.9,3.9,3,fine,sufficient
4501,bread_pudding,4,324.4,3.4,56.5,8.7,7,spoiled,sufficient
11501,chicken_curry,11,252.1,7.4,94.1,6.6,0,near_spoiled,not_sufficient
2943,beef_carpaccio,2,409.7,4.0,71.9,5.0,1,fine,sufficient
12592,chicken_wings,12,443.7,3.1,31.3,6.6,3,fine,sufficient
29552,greek_salad,29,245.6,3.0,59.0,12.6,1,fine,not_sufficient
6873,caesar_salad,6,290.3,5.9,55.7,21.1,1,near_spoiled,not_sufficient
7398,carrot_cake,7,309.6,4.5,42.2,20.2,0,near_spoiled,sufficient
26770,fried_calamari,26,404.6,4.8,57.9,0.0,4,fine,sufficient
44437,sashimi,44,188.3,5.0,77.8,3.6,3,fine,not_sufficient
39102,onion_rings,39,382.5,5.7,57.0,3.0,5,near_spoiled,sufficient
41672,pizza,41,84.2,2.9,39.5,3.1,0,fine,not_sufficient
23404,french_fries,23,501.8,2.5,85.4,5.4,6,near_spoiled,sufficient
37370,nachos,37,456.5,5.2,100.0,5.8,1,fine,sufficient
42944,ramen,42,254.2,3.8,50.5,3.5,6,near_spoiled,not_sufficient
10982,cheesecake,10,308.5,3.7,57.7,6.2,6,near_spoiled,sufficient
5021,breakfast_burrito,5,371.9,4.8,72.4,3.3,2,fine,sufficient
14829,creme_brulee,14,445.7,3.3,75.4,5.1,0,fine,sufficient
9827,cheese_plate,9,417.9,2.4,90.4,4.3,1,fine,sufficient
38297,omelette,38,324.8,6.5,72.3,4.3,4,near_spoiled,sufficient
37919,nachos,37,190.7,3.9,72.8,6.0,3,fine,not_sufficient
35351,lobster_roll_sandwich,35,468.9,6.6,53.9,3.7,5,near_spoiled,sufficient
11108,chicken_curry,11,383.6,5.7,51.1,3.8,3,fine,sufficient
45132,seaweed_salad,45,438.2,1.3,52.6,14.4,3,fine,sufficient
21422,filet_mignon,21,239.3,2.7,53.4,6.5,7,spoiled,not_sufficient
19354,edamame,19,424.1,6.2,46.0,23.1,3,near_spoiled,sufficient
12937,chicken_wings,12,497.9,6.3,40.8,5.2,6,near_spoiled,sufficient
41334,pizza,41,334.9,6.6,49.3,3.2,1,near_spoiled,sufficient
2902,beef_carpaccio,2,424.7,6.7,68.7,5.4,1,near_spoiled,sufficient
5353,breakfast_burrito,5,302.4,6.2,64.5,4.9,7,spoiled,sufficient
20583,falafel,20,364.8,3.3,63.4,5.0,2,fine,sufficient
3629,beef_salad,3,508.9,7.9,77.5,15.3,3,near_spoiled,sufficient
19434,edamame,19,479.6,4.3,41.2,21.0,6,near_spoiled,sufficient
25949,french_toast,25,462.0,1.9,81.4,6.7,3,fine,sufficient
43278,risotto,43,286.9,2.5,55.5,6.9,6,near_spoiled,not_sufficient
25587,french_toast,25,375.7,5.1,75.7,6.0,3,fine,sufficient
41676,pizza,41,286.0,5.0,41.0,4.6,3,fine,not_sufficient
9862,cheese_plate,9,165.6,6.7,57.6,7.2,6,near_spoiled,not_sufficient
4202,bread_pudding,4,505.2,3.3,60.1,5.7,3,fine,sufficient
11824,chicken_curry,11,388.1,6.4,66.6,6.2,7,spoiled,sufficient
15258,cup_cakes,15,388.3,6.4,35.0,7.2,4,near_spoiled,sufficient
24608,french_onion_soup,24,313.3,3.5,74.2,6.4,0,fine,sufficient
35943,lobster_roll_sandwich,35,381.2,1.6,98.6,8.9,4,fine,sufficient
38875,omelette,38,239.1,4.9,56.6,7.3,4,fine,not_sufficient
35679,lobster_roll_sandwich,35,258.0,5.8,54.1,6.7,6,near_spoiled,not_sufficient
33750,hummus,33,444.1,4.0,49.1,4.1,4,fine,sufficient
6536,caesar_salad,6,329.2,3.3,55.5,17.0,0,near_spoiled,sufficient
25901,french_toast,25,178.6,2.4,62.5,4.0,2,fine,not_sufficient
39109,onion_rings,39,396.6,5.7,43.6,7.3,5,near_spoiled,sufficient
42868,ramen,42,558.8,4.1,66.0,7.0,6,near_spoiled,sufficient
34790,ice_cream,34,547.2,1.8,71.3,6.1,7,spoiled,sufficient
2241,beef_carpaccio,2,282.7,2.9,42.4,6.3,4,fine,not_sufficient
30027,grilled_salmon,30,423.5,8.5,41.6,7.7,3,spoiled,sufficient
16179,deviled_eggs,16,411.9,5.1,66.1,7.2,1,fine,sufficient
32057,hot_dog,32,257.5,3.5,68.1,4.1,3,fine,not_sufficient
40071,pancakes,40,191.1,2.0,58.6,6.9,2,fine,not_sufficient
23407,french_fries,23,216.6,6.9,87.6,4.7,7,spoiled,not_sufficient
34355,ice_cream,34,384.2,3.2,62.0,5.4,7,spoiled,sufficient
16471,deviled_eggs,16,181.2,6.2,72.6,6.3,1,near_spoiled,not_sufficient
13624,chocolate_cake,13,486.8,6.2,65.3,6.0,5,near_spoiled,sufficient
2238,beef_carpaccio,2,392.9,6.3,78.9,4.0,4,near_spoiled,sufficient
22280,fish_and_chips,22,355.7,6.0,44.5,2.2,0,fine,sufficient
11445,chicken_curry,11,345.5,3.8,54.7,3.0,5,near_spoiled,sufficient
6903,caesar_salad,6,392.8,6.7,57.0,14.4,0,near_spoiled,sufficient
45701,seaweed_salad,45,395.3,5.3,60.3,17.4,2,near_spoiled,sufficient
33151,hummus,33,357.6,8.9,76.0,6.1,0,spoiled,sufficient
22776,fish_and_chips,22,306.7,3.8,65.9,5.7,4,fine,sufficient
25687,french_toast,25,372.9,9.6,56.8,3.8,5,spoiled,sufficient
6275,caesar_salad,6,355.5,4.7,63.2,21.7,2,near_spoiled,sufficient
18462,dumplings,18,476.3,3.6,64.8,21.5,3,near_spoiled,sufficient
21340,filet_mignon,21,150.5,7.4,49.4,5.9,5,near_spoiled,not_sufficient
11563,chicken_curry,11,260.5,2.3,39.7,7.3,4,fine,not_sufficient
4204,bread_pudding,4,249.5,4.8,34.0,7.7,3,fine,not_sufficient
47783,strawberry_shortcake,47,203.8,6.4,31.1,2.2,2,near_spoiled,not_sufficient
36880,macaroni_and_cheese,36,377.7,5.4,81.8,4.5,6,near_spoiled,sufficient
38917,omelette,38,475.2,5.1,54.4,6.1,5,near_spoiled,sufficient
18113,dumplings,18,322.1,5.4,55.1,12.2,0,fine,sufficient
46786,spaghetti_carbonara,46,303.0,5.5,50.6,5.7,6,near_spoiled,sufficient
17475,donuts,17,410.7,1.1,54.6,0.9,5,near_spoiled,sufficient
12348,chicken_wings,12,352.3,4.3,44.6,4.2,5,near_spoiled,sufficient
45022,seaweed_salad,45,385.5,4.8,52.8,31.2,0,spoiled,sufficient
41648,pizza,41,249.6,4.5,52.2,5.2,1,fine,not_sufficient
30883,grilled_salmon,30,409.7,4.4,49.6,3.7,7,spoiled,sufficient
49486,waffles,49,439.7,3.8,61.8,5.3,2,fine,sufficient
28580,garlic_bread,28,399.3,7.1,20.0,1.2,0,near_spoiled,sufficient
45912,seaweed_salad,45,364.1,6.4,84.1,14.6,3,near_spoiled,sufficient
35003,lobster_roll_sandwich,35,335.5,5.0,54.9,6.8,1,fine,sufficient
13006,chocolate_cake,13,348.2,8.1,66.7,8.3,7,spoiled,sufficient
14958,creme_brulee,14,413.0,1.7,56.5,1.3,1,fine,sufficient
47922,strawberry_shortcake,47,238.2,7.6,57.1,3.8,5,near_spoiled,not_sufficient
492,apple-pie,0,508.8,5.9,40.1,21.7,2,near_spoiled,sufficient
31121,hot_and_sour_soup,31,389.5,5.8,56.6,3.4,6,near_spoiled,sufficient
20353,falafel,20,130.9,6.4,64.2,4.6,0,near_spoiled,not_sufficient
16931,deviled_eggs,16,457.2,2.6,72.1,2.8,1,fine,sufficient
28899,garlic_bread,28,182.6,6.6,34.5,9.2,1,near_spoiled,not_sufficient
40585,pancakes,40,196.6,5.6,75.1,5.3,0,fine,not_sufficient
11025,chicken_curry,11,402.2,3.2,62.3,5.1,0,fine,sufficient
38290,omelette,38,321.9,4.4,28.1,5.6,0,fine,sufficient
43660,risotto,43,373.7,3.6,66.6,8.2,4,fine,sufficient
13127,chocolate_cake,13,238.1,5.0,48.0,1.6,2,fine,not_sufficient
26264,fried_calamari,26,309.8,6.4,64.6,2.8,1,near_spoiled,sufficient
32667,hot_dog,32,389.9,5.6,43.7,6.1,6,near_spoiled,sufficient
31833,hot_and_sour_soup,31,278.0,1.8,57.4,4.3,5,near_spoiled,not_sufficient
25661,french_toast,25,488.7,3.3,63.9,9.0,0,fine,sufficient
35492,lobster_roll_sandwich,35,415.9,7.6,24.2,3.9,5,near_spoiled,sufficient
31005,hot_and_sour_soup,31,294.3,4.8,42.9,3.0,4,fine,not_sufficient
37092,nachos,37,325.9,3.9,73.1,3.2,6,near_spoiled,sufficient
18118,dumplings,18,234.4,1.1,81.7,26.0,7,spoiled,not_sufficient
35353,lobster_roll_sandwich,35,372.3,8.2,44.9,3.6,6,spoiled,sufficient
42154,ramen,42,318.2,4.8,46.4,7.5,7,spoiled,sufficient
7719,carrot_cake,7,492.2,7.8,73.3,17.7,7,spoiled,sufficient
49031,waffles,49,376.0,6.5,60.8,7.7,3,near_spoiled,sufficient
38701,omelette,38,243.9,3.7,21.1,2.3,3,fine,not_sufficient
19053,edamame,19,312.6,10.0,53.2,15.2,4,spoiled,sufficient
2719,beef_carpaccio,2,352.0,4.8,52.9,4.5,6,near_spoiled,sufficient
42984,ramen,42,388.3,1.2,74.2,5.7,7,spoiled,sufficient
7558,carrot_cake,7,336.6,4.9,82.1,13.3,6,near_spoiled,sufficient
5727,breakfast_burrito,5,157.2,3.1,76.2,5.6,1,fine,not_sufficient
22013,fish_and_chips,22,321.5,4.1,59.1,4.4,3,fine,sufficient
12158,chicken_wings,12,271.6,2.4,54.9,2.6,7,spoiled,not_sufficient
29624,greek_salad,29,416.4,7.5,75.5,29.5,0,spoiled,sufficient
7871,carrot_cake,7,265.1,5.7,60.7,13.9,6,near_spoiled,not_sufficient
49193,waffles,49,272.5,5.9,84.0,6.6,0,fine,not_sufficient
18740,dumplings,18,397.8,6.1,84.6,23.5,3,near_spoiled,sufficient
4365,bread_pudding,4,438.3,6.9,34.5,4.0,1,near_spoiled,sufficient
47548,strawberry_shortcake,47,277.2,3.9,64.0,3.4,4,fine,not_sufficient
19714,edamame,19,467.1,3.3,41.6,21.9,6,near_spoiled,sufficient
33036,hummus,33,354.9,4.3,57.9,3.3,7,spoiled,sufficient
42426,ramen,42,320.8,5.1,89.1,2.1,7,spoiled,sufficient
42099,ramen,42,262.4,7.8,50.0,6.1,1,near_spoiled,not_sufficient
34720,ice_cream,34,473.9,1.5,58.6,5.1,6,near_spoiled,sufficient
35333,lobster_roll_sandwich,35,188.0,5.8,40.4,4.3,0,fine,not_sufficient
5171,breakfast_burrito,5,321.7,4.1,57.0,2.6,3,fine,sufficient
13603,chocolate_cake,13,360.9,4.3,60.4,3.8,1,fine,sufficient
792,apple-pie,0,321.0,5.1,69.1,19.8,6,near_spoiled,sufficient
30995,grilled_salmon,30,318.1,2.5,63.6,2.6,7,spoiled,sufficient
25759,french_toast,25,488.0,8.1,72.2,6.1,6,spoiled,sufficient
41295,pizza,41,348.6,4.1,20.0,4.3,5,near_spoiled,sufficient
14859,creme_brulee,14,540.7,1.1,67.7,5.1,7,spoiled,sufficient
32062,hot_dog,32,198.7,3.9,54.3,4.1,6,near_spoiled,not_sufficient
35057,lobster_roll_sandwich,35,368.5,3.0,30.2,6.9,7,spoiled,sufficient
12118,chicken_wings,12,142.2,1.6,57.9,4.2,4,fine,not_sufficient
47902,strawberry_shortcake,47,241.3,7.9,64.7,9.6,5,near_spoiled,not_sufficient
1286,baklava,1,568.1,4.3,44.9,4.4,0,fine,sufficient
16774,deviled_eggs,16,277.4,9.7,70.7,8.3,0,spoiled,not_sufficient
16619,deviled_eggs,16,488.3,3.3,59.6,8.6,7,spoiled,sufficient
13298,chocolate_cake,13,278.2,6.0,53.6,1.3,3,fine,not_sufficient
27958,fried_rice,27,429.2,5.2,55.2,6.0,1,fine,sufficient
39917,onion_rings,39,226.8,0.5,84.4,4.1,0,fine,not_sufficient
1044,baklava,1,203.4,4.9,36.3,3.0,4,fine,not_sufficient
27102,fried_rice,27,228.3,4.6,69.2,8.2,2,fine,not_sufficient
39077,onion_rings,39,305.8,2.4,62.1,7.0,2,fine,sufficient
41678,pizza,41,617.0,8.0,22.7,1.0,7,spoiled,sufficient
29913,greek_salad,29,347.2,5.7,63.3,18.1,2,near_spoiled,sufficient
17516,donuts,17,376.4,7.4,84.6,3.0,7,spoiled,sufficient
41444,pizza,41,255.9,7.3,43.8,5.9,3,near_spoiled,not_sufficient
15885,cup_cakes,15,300.4,0.0,60.7,3.2,3,fine,sufficient
3170,beef_salad,3,201.3,3.1,57.0,22.0,3,near_spoiled,not_sufficient
28639,garlic_bread,28,467.3,4.4,28.8,4.9,6,near_spoiled,sufficient
36153,macaroni_and_cheese,36,343.7,5.6,71.7,3.7,3,fine,sufficient
427,apple-pie,0,274.3,3.2,65.1,17.2,6,near_spoiled,not_sufficient
32716,hot_dog,32,526.1,6.8,44.4,3.4,7,spoiled,sufficient
39431,onion_rings,39,500.8,7.4,75.2,5.5,4,near_spoiled,sufficient
44335,sashimi,44,252.9,3.1,33.1,4.9,1,fine,not_sufficient
34403,ice_cream,34,324.6,1.5,50.1,4.2,4,fine,sufficient
42189,ramen,42,374.5,2.8,65.4,6.1,2,fine,sufficient
20437,falafel,20,326.1,6.8,69.5,9.7,0,near_spoiled,sufficient
15189,cup_cakes,15,512.7,4.7,67.6,3.9,1,fine,sufficient
1191,baklava,1,229.7,6.2,38.3,1.2,5,near_spoiled,not_sufficient
3230,beef_salad,3,293.6,2.7,77.6,20.4,3,near_spoiled,not_sufficient
30791,grilled_salmon,30,353.7,5.0,61.5,3.3,6,near_spoiled,sufficient
30249,grilled_salmon,30,384.3,3.8,54.4,6.1,2,fine,sufficient
26269,fried_calamari,26,375.7,9.6,43.9,3.8,6,spoiled,sufficient
933,apple-pie,0,357.1,2.6,93.8,22.7,7,spoiled,sufficient
40825,pancakes,40,232.1,2.6,64.9,5.8,0,fine,not_sufficient
5357,breakfast_burrito,5,400.1,3.5,58.9,2.8,7,spoiled,sufficient
33567,hummus,33,379.3,7.8,84.0,7.1,3,near_spoiled,sufficient
35330,lobster_roll_sandwich,35,326.5,7.4,51.4,3.7,6,near_spoiled,sufficient
41541,pizza,41,471.4,2.2,55.0,3.6,5,near_spoiled,sufficient
30332,grilled_salmon,30,185.7,0.3,56.1,8.4,6,near_spoiled,not_sufficient
41918,pizza,41,278.1,6.9,37.9,4.4,7,spoiled,not_sufficient
14769,creme_brulee,14,399.7,2.1,100.0,4.1,2,fine,sufficient
4531,bread_pudding,4,212.1,3.0,33.6,4.7,7,spoiled,not_sufficient
2142,beef_carpaccio,2,384.1,3.5,59.4,1.8,6,near_spoiled,sufficient
37332,nachos,37,356.6,4.6,90.5,4.7,0,fine,sufficient
21222,filet_mignon,21,463.9,3.5,56.8,3.6,6,near_spoiled,sufficient
20208,falafel,20,396.2,3.9,80.9,7.1,6,near_spoiled,sufficient
46468,spaghetti_carbonara,46,282.2,5.4,79.3,4.0,1,fine,not_sufficient
45542,seaweed_salad,45,270.8,6.9,78.1,23.5,1,near_spoiled,not_sufficient
9325,cheese_plate,9,314.4,5.5,43.4,5.0,1,fine,sufficient
32989,hot_dog,32,400.0,1.8,58.6,3.0,1,fine,sufficient
41729,pizza,41,345.1,4.4,23.9,5.3,4,fine,sufficient
37155,nachos,37,387.0,4.4,73.8,7.3,6,near_spoiled,sufficient
25714,french_toast,25,384.6,9.4,86.0,0.8,7,spoiled,sufficient
20019,falafel,20,318.8,6.7,61.5,4.3,3,near_spoiled,sufficient
18925,dumplings,18,488.8,4.5,50.0,24.7,3,near_spoiled,sufficient
2559,beef_carpaccio,2,385.8,4.9,35.1,4.8,0,fine,sufficient
20092,falafel,20,249.4,5.5,63.3,7.2,0,fine,not_sufficient
37106,nachos,37,322.8,1.7,83.3,6.7,5,near_spoiled,sufficient
14169,creme_brulee,14,367.4,3.4,62.5,5.0,4,fine,sufficient
11271,chicken_curry,11,458.5,6.6,35.6,7.9,4,near_spoiled,sufficient
16571,deviled_eggs,16,215.4,6.8,77.0,6.1,4,near_spoiled,not_sufficient
48308,sushi,48,251.5,2.3,56.5,5.3,3,fine,not_sufficient
21400,filet_mignon,21,567.8,3.9,59.1,8.0,1,fine,sufficient
24743,french_onion_soup,24,319.0,5.6,35.2,3.1,5,near_spoiled,sufficient
33637,hummus,33,359.2,9.3,61.3,6.0,3,spoiled,sufficient
6886,caesar_salad,6,399.9,4.3,53.7,13.3,1,fine,sufficient
35570,lobster_roll_sandwich,35,535.4,5.8,53.5,4.5,3,fine,sufficient
46905,spaghetti_carbonara,46,382.2,4.4,59.6,5.9,1,fine,sufficient
40451,pancakes,40,423.0,2.5,62.0,5.7,7,spoiled,sufficient
9003,cheese_plate,9,411.4,7.0,75.7,7.6,7,spoiled,sufficient
958,apple-pie,0,319.3,7.2,68.3,21.1,6,near_spoiled,sufficient
27073,fried_rice,27,294.7,4.6,44.1,5.9,0,fine,not_sufficient
2761,beef_carpaccio,2,417.8,4.4,24.8,6.0,2,fine,sufficient
48919,sushi,48,348.3,4.8,41.9,6.2,3,fine,sufficient
31010,hot_and_sour_soup,31,357.4,5.3,55.1,2.9,6,near_spoiled,sufficient
6315,caesar_salad,6,257.5,3.3,39.3,20.7,2,near_spoiled,not_sufficient
10895,cheesecake,10,351.6,7.9,76.5,5.1,1,near_spoiled,sufficient
42968,ramen,42,501.5,6.6,68.2,2.1,4,near_spoiled,sufficient
370,apple-pie,0,394.3,4.3,80.8,22.6,3,near_spoiled,sufficient
39398,onion_rings,39,262.2,6.0,56.0,5.3,4,fine,not_sufficient
12692,chicken_wings,12,357.9,6.8,73.2,2.1,4,near_spoiled,sufficient
18474,dumplings,18,335.3,4.6,59.6,20.6,7,spoiled,sufficient
34932,ice_cream,34,396.7,2.9,56.1,7.4,5,near_spoiled,sufficient
34219,ice_cream,34,391.9,2.1,45.7,6.1,3,fine,sufficient
14533,creme_brulee,14,190.1,0.7,49.9,6.6,1,fine,not_sufficient
47602,strawberry_shortcake,47,344.7,6.3,57.2,6.1,0,near_spoiled,sufficient
8872,ceviche,8,499.0,3.1,75.3,7.5,2,fine,sufficient
16942,deviled_eggs,16,245.5,3.5,59.6,5.2,3,fine,not_sufficient
46436,spaghetti_carbonara,46,264.3,6.0,54.3,1.7,1,fine,not_sufficient
36525,macaroni_and_cheese,36,336.5,6.5,78.4,7.7,1,near_spoiled,sufficient
36207,macaroni_and_cheese,36,322.2,4.4,64.2,5.1,4,fine,sufficient
29250,greek_salad,29,420.2,0.9,58.0,7.0,3,fine,sufficient
24097,french_onion_soup,24,375.5,3.6,62.0,7.1,3,fine,sufficient
7887,carrot_cake,7,131.1,6.2,31.0,26.4,7,spoiled,not_sufficient
46150,spaghetti_carbonara,46,374.8,2.5,74.2,2.6,5,near_spoiled,sufficient
43623,risotto,43,215.6,4.2,59.1,4.0,5,near_spoiled,not_sufficient
16426,deviled_eggs,16,337.4,7.0,37.2,4.3,5,near_spoiled,sufficient
21093,filet_mignon,21,251.1,6.1,100.0,4.3,6,near_spoiled,not_sufficient
22189,fish_and_chips,22,185.9,6.3,48.7,3.1,3,near_spoiled,not_sufficient
45538,seaweed_salad,45,307.9,3.4,67.5,17.8,0,near_spoiled,sufficient
5662,breakfast_burrito,5,196.0,5.2,34.2,2.4,3,fine,not_sufficient
3310,beef_salad,3,376.8,7.9,59.6,19.5,3,near_spoiled,sufficient
19149,edamame,19,234.5,4.6,63.7,26.0,4,spoiled,not_sufficient
3057,beef_salad,3,282.2,3.8,82.2,13.2,3,fine,not_sufficient
1906,baklava,1,566.7,3.9,41.1,4.2,3,fine,sufficient
36957,macaroni_and_cheese,36,235.3,5.6,58.1,4.2,2,fine,not_sufficient
4157,bread_pudding,4,422.5,5.5,44.9,6.4,4,fine,sufficient
944,apple-pie,0,251.6,2.3,61.5,19.7,0,near_spoiled,not_sufficient
27437,fried_rice,27,347.3,8.1,80.2,4.3,1,spoiled,sufficient
46778,spaghetti_carbonara,46,379.1,7.2,56.3,8.1,3,near_spoiled,sufficient
38242,omelette,38,146.9,8.5,58.5,4.0,5,spoiled,not_sufficient
12053,chicken_wings,12,437.2,3.8,67.3,4.9,6,near_spoiled,sufficient
2295,beef_carpaccio,2,361.4,1.2,67.5,2.3,2,fine,sufficient
6804,caesar_salad,6,221.6,6.0,57.8,20.2,2,near_spoiled,not_sufficient
13660,chocolate_cake,13,246.8,5.4,35.8,5.8,1,fine,not_sufficient
25024,french_toast,25,649.2,2.8,76.1,6.7,6,near_spoiled,sufficient
45622,seaweed_salad,45,408.0,8.0,65.8,21.8,3,near_spoiled,sufficient
24892,french_onion_soup,24,384.0,6.6,40.0,4.5,2,near_spoiled,sufficient
40377,pancakes,40,459.9,6.4,67.4,3.2,7,spoiled,sufficient
44402,sashimi,44,224.0,3.6,47.5,8.0,7,spoiled,not_sufficient
32280,hot_dog,32,485.2,4.7,78.7,4.8,7,spoiled,sufficient
36412,macaroni_and_cheese,36,374.3,5.2,75.9,0.9,6,near_spoiled,sufficient
44304,sashimi,44,421.5,4.3,59.5,1.3,4,fine,sufficient
290,apple-pie,0,371.9,3.3,55.1,17.7,3,near_spoiled,sufficient
30830,grilled_salmon,30,155.2,6.3,20.0,3.4,5,near_spoiled,not_sufficient
45552,seaweed_salad,45,388.8,4.5,42.9,17.0,3,near_spoiled,sufficient
9572,cheese_plate,9,369.3,4.3,59.8,2.5,5,near_spoiled,sufficient
8823,ceviche,8,432.9,2.0,68.7,6.0,1,fine,sufficient
27478,fried_rice,27,318.3,2.6,69.4,7.0,6,near_spoiled,sufficient
45186,seaweed_salad,45,112.2,3.4,63.6,23.1,0,near_spoiled,not_sufficient
17708,donuts,17,253.3,4.2,65.4,2.6,2,fine,not_sufficient
5117,breakfast_burrito,5,360.0,6.1,61.6,5.7,4,near_spoiled,sufficient
29082,greek_salad,29,369.0,5.7,39.9,21.6,0,near_spoiled,sufficient
37138,nachos,37,201.3,5.7,67.4,4.1,4,fine,not_sufficient
22479,fish_and_chips,22,462.1,4.7,55.3,3.9,5,near_spoiled,sufficient
11637,chicken_curry,11,238.3,5.5,46.5,4.0,3,fine,not_sufficient
36697,macaroni_and_cheese,36,304.8,6.7,61.4,4.7,7,spoiled,sufficient
32688,hot_dog,32,386.4,8.7,45.7,5.7,1,spoiled,sufficient
23574,french_fries,23,261.5,2.9,49.4,4.7,1,fine,not_sufficient
38955,omelette,38,220.4,5.3,52.2,6.0,5,near_spoiled,not_sufficient
22969,fish_and_chips,22,223.8,3.1,44.2,4.2,0,fine,not_sufficient
27143,fried_rice,27,307.8,5.2,46.4,3.4,2,fine,sufficient
31878,hot_and_sour_soup,31,398.7,1.2,52.0,4.8,2,fine,sufficient
24552,french_onion_soup,24,356.7,2.7,65.5,5.8,1,fine,sufficient
40284,pancakes,40,394.0,4.4,51.2,6.0,7,spoiled,sufficient
14923,creme_brulee,14,304.7,2.5,74.7,4.8,4,fine,sufficient
43231,risotto,43,272.8,4.0,78.1,3.9,0,fine,not_sufficient
39695,onion_rings,39,302.1,6.8,44.9,4.4,1,near_spoiled,sufficient
46748,spaghetti_carbonara,46,167.9,4.6,73.2,6.0,4,fine,not_sufficient
43768,risotto,43,386.7,7.3,67.1,3.0,5,near_spoiled,sufficient
26843,fried_calamari,26,423.3,5.3,31.8,2.3,1,fine,sufficient
30179,grilled_salmon,30,389.8,7.8,75.1,1.2,1,near_spoiled,sufficient
9581,cheese_plate,9,223.8,6.2,66.4,4.7,7,spoiled,not_sufficient
28680,garlic_bread,28,326.1,4.1,41.3,4.9,7,spoiled,sufficient
32824,hot_dog,32,310.3,5.2,82.1,5.6,1,fine,sufficient
46876,spaghetti_carbonara,46,237.2,4.9,84.0,4.5,0,fine,not_sufficient
38984,omelette,38,518.0,7.8,57.2,6.8,6,near_spoiled,sufficient
49188,waffles,49,467.0,5.4,39.3,3.0,3,fine,sufficient
6082,caesar_salad,6,477.0,4.8,80.1,17.2,1,near_spoiled,sufficient
38420,omelette,38,431.5,5.2,77.0,8.3,6,near_spoiled,sufficient
19493,edamame,19,400.3,8.1,60.8,19.5,0,spoiled,sufficient
1128,baklava,1,518.0,3.6,35.5,4.1,3,fine,sufficient
27134,fried_rice,27,469.7,4.3,79.4,4.4,5,near_spoiled,sufficient
27721,fried_rice,27,368.2,6.4,63.0,4.6,5,near_spoiled,sufficient
36053,macaroni_and_cheese,36,401.8,7.2,75.8,7.7,7,spoiled,sufficient
46373,spaghetti_carbonara,46,376.3,6.4,88.2,6.2,6,near_spoiled,sufficient
16414,deviled_eggs,16,417.0,1.9,77.6,3.6,2,fine,sufficient
39880,onion_rings,39,190.9,7.2,78.7,0.1,4,near_spoiled,not_sufficient
30452,grilled_salmon,30,155.6,4.6,57.4,8.3,1,fine,not_sufficient
15023,cup_cakes,15,262.2,2.5,57.4,3.9,4,fine,not_sufficient
9236,cheese_plate,9,274.0,6.1,71.9,6.5,3,near_spoiled,not_sufficient
9846,cheese_plate,9,368.5,3.9,44.7,7.7,2,fine,sufficient
10021,cheesecake,10,354.5,6.5,20.0,4.6,5,near_spoiled,sufficient
47257,strawberry_shortcake,47,273.8,5.9,59.4,4.9,7,spoiled,not_sufficient
4852,bread_pudding,4,453.3,2.7,23.8,7.6,1,fine,sufficient
20297,falafel,20,289.8,9.8,58.5,6.3,7,spoiled,not_sufficient
4094,bread_pudding,4,339.3,7.9,44.5,8.2,5,near_spoiled,sufficient
38450,omelette,38,253.8,4.5,65.1,2.4,3,fine,not_sufficient
26263,fried_calamari,26,298.8,2.9,65.7,5.1,2,fine,not_sufficient
48310,sushi,48,361.9,1.8,79.5,4.2,3,fine,sufficient
6246,caesar_salad,6,314.1,5.3,70.1,20.7,1,near_spoiled,sufficient
43657,risotto,43,289.0,5.4,88.7,6.1,7,spoiled,not_sufficient
42309,ramen,42,543.0,4.8,61.7,3.5,1,fine,sufficient
1465,baklava,1,261.2,5.9,49.8,3.9,3,fine,not_sufficient
45437,seaweed_salad,45,410.4,9.1,71.0,23.5,3,spoiled,sufficient
40349,pancakes,40,354.8,4.3,81.3,4.6,2,fine,sufficient
24132,french_onion_soup,24,403.4,3.4,52.8,2.4,6,near_spoiled,sufficient
33946,hummus,33,327.1,8.7,59.2,5.1,4,spoiled,sufficient
23639,french_fries,23,312.2,4.5,78.6,3.5,3,fine,sufficient
18390,dumplings,18,559.5,5.7,41.9,18.1,5,near_spoiled,sufficient
38293,omelette,38,493.7,6.8,62.1,4.9,5,near_spoiled,sufficient
5287,breakfast_burrito,5,289.4,8.4,61.1,2.7,1,spoiled,not_sufficient
